house_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels,Block,energy_type,total_gas_usage,total_usage,sq_ft_available_for_solar_panels_block_avg,hours_of_sunlight_per_year_block_avg,total_energy_usage,geo_cluster
ee76d586,0.9505488227331469,0.8000064702577845,1165.0,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
cbe87b96,0.9507168309768019,0.7995002348355342,1415.0,1885.0,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
8d1fbcf3,0.9507168309768019,0.7995002348355342,1415.2,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
e3e6931f,0.9507168309768019,0.7995002348355342,1415.2,1590.0589400693414,812001-1,None,,,2123.7355371900826,1378.8496240601503,,3
8c45588b,0.9536493228422316,0.7955842222818319,1479.0,3929.0,811800-3,Both,68996.16,131.28000000000003,1780.8557213930349,1428.331797235023,34563.72,3
ff336613,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
29e058a1,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
3f061d04,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
878086b1,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
fae735cd,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
7e025b75,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
cfcd356b,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
cba7fbaf,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
da21753a,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
b2955678,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
c05d33af,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
db738597,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
95586836,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
6a9af840,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
f73d6b07,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
69c529de,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
d31bbde7,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
5f01208b,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
d8de3887,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
2970d56c,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
5310bb34,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
c2f62ba2,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
11199a0c,0.9536493228422316,0.7955842222818319,1459.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
389f4571,0.9335233159969469,0.7694572726667275,1263.0,1727.0,812101-2,Meter,,346.08,2667.8008298755185,1348.395176252319,346.08,0
9b6de683,0.9331458307977165,0.7694460047470955,1445.0,2238.0,812101-2,Both,53317.44,544.6800000000001,2667.8008298755185,1348.395176252319,26931.06,0
0fd8b22e,0.9550048243237867,0.7888333130152887,1485.0,1727.0,811800-4,Both,42522.48,238.92,1529.857142857143,1397.377659574468,21380.7,3
2a9101a0,0.9548123880339787,0.7898058544664224,1462.0,617.0,811800-4,Meter,,,1529.857142857143,1397.377659574468,,3
090e6a62,0.9545128181650284,0.7890348725512979,1461.0,1409.0,811800-4,Both,33412.32,80.4,1529.857142857143,1397.377659574468,16746.36,3
c4f21d2c,0.9545128181650284,0.7890348725512979,1425.6,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
1a72dcaf,0.954950846756109,0.7889493301862416,1485.0,1727.0,811800-4,Both,1239.12,196.20000000000005,1529.857142857143,1397.377659574468,717.66,3
6c4b3f84,0.9546118024366663,0.7894230880178554,1413.0,1586.0,811800-4,Both,25253.28,423.36,1529.857142857143,1397.377659574468,12838.32,3
67bf671d,0.9546118024366663,0.7894230880178554,1360.6,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
a793d9e1,0.9548561094000085,0.7894997170886029,1431.0,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
cc735cd6,0.954323131438322,0.7894125959517737,1380.0,758.0,811800-4,Both,44589.600000000006,1183.92,1529.857142857143,1397.377659574468,22886.760000000002,3
16516fa8,0.9551472715687801,0.7888228299707691,1476.0,1022.0,811800-4,Both,62709.12000000001,128.16000000000005,1529.857142857143,1397.377659574468,31418.640000000007,3
0d5ee898,0.9544250772875671,0.7891366627332417,1499.0,1163.0,811800-4,Both,53585.28,112.32000000000002,1529.857142857143,1397.377659574468,26848.8,3
4c3e92eb,0.9544684342536698,0.789134452452771,1461.0,1409.0,811800-4,None,,,1529.857142857143,1397.377659574468,,3
92e13c80,0.9545894746591976,0.7889063966157437,1204.0,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
b4ded7a8,0.9548394331341648,0.7888600619197916,1453.0,1568.0,811800-4,Both,19051.92,210.36,1529.857142857143,1397.377659574468,9631.14,3
500bd5db,0.9547971494914904,0.7896747442373879,1403.4,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
fb23c921,0.9549610367032173,0.7893694909717652,1466.0,1374.0,811800-4,None,,,1529.857142857143,1397.377659574468,,3
348c29bc,0.9549603012779073,0.789346197322061,1466.0,1374.0,811800-4,Both,17542.8,438.24,1529.857142857143,1397.377659574468,8990.52,3
69bf678d,0.9548686116303067,0.7898967466123992,1274.0,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
05a39659,0.954869506066494,0.7899251103748668,1274.0,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
83c80a86,0.9543222701293992,0.7890279169339891,1503.0,1163.0,811800-4,Both,28198.08,181.68,1529.857142857143,1397.377659574468,14189.880000000001,3
49e8b304,0.9543222701293992,0.7890279169339891,1502.2,1590.0589400693414,811800-4,None,,,1529.857142857143,1397.377659574468,,3
0ca96cd8,0.9834259251468183,0.799855169793247,1185.0,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
5578bd4c,0.9840279204550662,0.7999390882787907,924.0,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
9d1bb5d3,0.9303587345039723,0.7758194702812915,1396.0,13302.0,812103-2,Both,596232.0,,3941.462857142857,1381.622340425532,,0
67fc3d1b,0.9442668859779992,0.7891905935767767,1476.0,969.0,812104-1,Both,22788.0,243.96,1865.6006944444443,1390.5314465408806,11515.98,0
28037b09,0.9441733014507676,0.789174183371955,1499.0,740.0,812104-1,None,,,1865.6006944444443,1390.5314465408806,,0
03642cd8,0.9440240631161849,0.7891613637452224,1348.0,987.0,812104-1,Both,15721.920000000002,518.16,1865.6006944444443,1390.5314465408806,8120.040000000001,0
47fd33fb,0.9441921508652769,0.7890304610119045,1499.0,740.0,812104-1,Both,40731.84,280.56,1865.6006944444443,1390.5314465408806,20506.199999999997,0
1f45a0dc,0.9438048599952218,0.7886605953840586,1371.0,599.0,812104-1,Both,39478.32,330.48,1865.6006944444443,1390.5314465408806,19904.4,0
7e03abb3,0.9439368721513404,0.7890611162488455,1312.0,987.0,812104-1,Both,11776.320000000003,28.68,1865.6006944444443,1390.5314465408806,5902.500000000002,0
03e9477c,0.9439368721513404,0.7890611162488455,1431.4,1860.2809667673716,812104-1,None,,,1865.6006944444443,1390.5314465408806,,0
a5f1777b,0.9441046087514131,0.7888434803054736,1473.0,793.0,812104-1,None,,,1865.6006944444443,1390.5314465408806,,0
61e3aa29,0.9441720889928185,0.7890333569304033,1499.0,740.0,812104-1,Both,31120.56,212.04,1865.6006944444443,1390.5314465408806,15666.300000000001,0
df2904de,0.9444179926903971,0.7886789001150021,1500.0,581.0,812104-1,None,,,1865.6006944444443,1390.5314465408806,,0
6d013865,0.9458527544692465,0.7736309497942386,1480.0,12967.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
15705249,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
27d9ffc3,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
c57e111f,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
d21a7f18,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
9c0fb733,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
89095268,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
b3376034,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
195906b8,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
81380935,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
301fb53e,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
a80c6d57,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
b3df9dba,0.9458527544692465,0.7736309497942386,1418.6,1342.1581027667985,812101-1,None,,,1580.1323763955343,1311.4172015404365,,0
dcf048a1,0.9441903619928986,0.8067254612699628,1446.0,1533.0,811500-1,Both,21672.0,,3704.622950819672,1398.878048780488,,3
b5e33b02,0.9441903619928986,0.8067254612699628,1444.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
727c027f,0.9445645344655063,0.8075215321238431,1346.0,2449.0,811500-1,Both,19826.64,,3704.622950819672,1398.878048780488,,3
dd390220,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
103b90e2,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
4e73446d,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
33b8ee57,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
a51df7c1,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
06cae76a,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
eb2da483,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
de707d66,0.9445645344655063,0.8075215321238431,1399.0,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
96a60d8e,0.9444061530054313,0.8077820745730406,1430.0,1639.0,811500-1,Both,12724.56,,3704.622950819672,1398.878048780488,,3
6ebd3002,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
d1f36b92,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
883c1dba,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
1cc8eca1,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
5d79818e,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
7e430c47,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
154ba2b8,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
46fdd1ba,0.9444061530054313,0.8077820745730406,1397.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
6b846817,0.9443935646442441,0.8072309027955527,1443.0,1445.0,811500-1,None,,,3704.622950819672,1398.878048780488,,3
9972562d,0.9443935646442441,0.8072309027955527,1414.2,3334.230769230769,811500-1,None,,,3704.622950819672,1398.878048780488,,3
b0a8cac2,0.9445115175885519,0.8076275895003278,1346.0,2449.0,811500-1,None,,,3704.622950819672,1398.878048780488,,3
964a2181,0.9444794967729706,0.8075608931593763,1430.0,1321.0,811500-1,None,,,3704.622950819672,1398.878048780488,,3
b4193527,0.9638454912498595,0.7918631654873707,1427.0,1427.0,811900-2,Both,31888.08,201.12,1173.6424418604652,1352.781690140845,16044.6,3
059dae19,0.9466715611098309,0.7378725090556344,1266.8,1593.5057471264367,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
c874b66d,0.9511088391695708,0.739343978471112,1397.0,775.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
44c4deb5,0.9334885323673596,0.770563820265366,1479.0,3506.0,812101-2,Both,55533.59999999999,,2667.8008298755185,1348.395176252319,,0
b64dfb5d,0.9540773933770765,0.758995834758025,1318.0,2097.0,812002-2,None,,,1720.4716981132076,1321.015503875969,,2
41c55639,0.9413949838825886,0.7786324265773459,1300.0,1145.0,812101-3,Meter,,276.96000000000004,1393.3865698729583,1339.861963190184,276.96000000000004,0
9fa748a2,0.9410774259080519,0.7786117581995455,1392.0,1621.0,812101-3,None,,,1393.3865698729583,1339.861963190184,,0
b410d208,0.9411596146556853,0.7781851289605299,1436.0,1850.0,812101-3,Both,31305.6,617.4000000000001,1393.3865698729583,1339.861963190184,15961.5,0
02d5a604,0.9415221594578256,0.7786226652570605,1300.0,1145.0,812101-3,Both,32591.52,714.0,1393.3865698729583,1339.861963190184,16652.760000000002,0
4b2fe7b1,0.9407888874187726,0.7781907313449068,1473.0,1515.0,812101-3,Meter,,944.64,1393.3865698729583,1339.861963190184,944.64,0
10c3765b,0.9413509246184404,0.778205977769403,1504.0,1903.0,812101-3,Both,24466.32,141.12,1393.3865698729583,1339.861963190184,12303.72,0
d89c99e0,0.940561170590378,0.7782845103878344,1364.0,1445.0,812101-3,Both,26130.96,225.48,1393.3865698729583,1339.861963190184,13178.22,0
7cdf8ba2,0.940990731852203,0.7781844343009539,1375.0,1568.0,812101-3,Both,29308.32,331.8,1393.3865698729583,1339.861963190184,14820.06,0
f413638d,0.9409176994809663,0.7783277777557771,1375.0,1568.0,812101-3,Meter,,442.92,1393.3865698729583,1339.861963190184,442.92,0
d347f95f,0.9383212042264795,0.790696994445284,1233.0,3894.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
7d69fbd8,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
6254ec6d,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
db37e8cd,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
42b1212a,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
a6390520,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
2d7fac11,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
e7423857,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
c21daf8b,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
2cdc9b43,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
9037f634,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
26a36d53,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
0e2903fb,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
cf6279f5,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
f2a6cfb2,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
decc01b0,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
d73687cd,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
64c760d6,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
e27a37bd,0.9383212042264795,0.790696994445284,1287.2,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
497091a4,0.9391655453639096,0.7742379559629313,1383.0,1180.0,812101-2,Both,38918.16,447.12,2667.8008298755185,1348.395176252319,19682.640000000003,0
147c03a6,0.9425488728215718,0.7896723535258587,1383.0,1515.0,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
2c25c34e,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
af4c5857,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
b3902814,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
cacdae4a,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
4aad9731,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
3d051ea0,0.9425488728215718,0.7896723535258587,1409.0,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
5611ce9b,0.9425243255172617,0.7894052884938816,1408.0,722.0,812104-2,Both,63633.59999999999,671.52,1255.7422360248447,1401.2662889518413,32152.559999999994,0
aad21af2,0.9424255068819534,0.7897587078306998,1487.0,1550.0,812104-2,Both,20399.76,392.16,1255.7422360248447,1401.2662889518413,10395.96,0
893b4bde,0.9424255068819534,0.7897587078306998,1376.8,1860.2809667673716,812104-2,None,,,1255.7422360248447,1401.2662889518413,,0
