house_id,total_gas_usage,Block,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
d46817f7,0.0,7,0,0
e142a26e,0.0,7,0,0
3fa20f04,0.0,7,0,0
e5960441,0.0,7,0,0
e49b91fb,0.0,7,0,0
db4f610e,0.0,7,0,0
85cd70bf,0.0,7,0,0
c4daf11f,0.0,7,0,0
f1759621,0.0,7,0,0
171412fa,0.0,7,0,0
03319a53,0.0,7,0,0
27c1615c,0.0,7,0,0
3021eab0,0.0,7,0,0
c77383e6,0.0,7,0,0
8852d9cd,0.0,7,0,0
a4153d68,0.0,7,0,0
070caf96,0.0,7,0,0
9116bfa8,0.0,7,0,0
af99400b,0.0,7,0,0
1ceb3394,0.0,7,0,0
e6bfd4d4,0.0,7,0,0
2cb7f57a,0.0,7,0,0
2ce5f078,0.0,7,0,0
3724d156,0.0,7,0,0
f2850d9d,0.0,7,0,0
e2f3c5e0,0.0,7,0,0
d35ba13d,0.0,7,0,0
97c97c0c,0.0,7,0,0
a3bd3c80,0.0,10,0,0
5f5bf60e,0.0,10,0,0
f994d0b6,0.0,10,0,0
21174d61,0.0,10,0,0
3fb5e9a1,0.0,20,0,0
a4b288fd,0.0,20,0,0
794ac4bc,0.0,20,0,0
39ee14cc,0.0,20,0,0
2c732558,0.0,20,0,0
bc7c7bb8,0.0,20,0,0
619ba2b4,0.0,20,0,0
1506f058,0.0,35,0,0
fc653d20,0.0,7,0,0
0dedf47c,0.0,7,0,0
eab70228,0.0,35,0,0
5408dc35,0.0,35,0,0
1d7d3ece,0.0,35,0,0
6f68281f,0.0,16,0,0
a552be66,0.0,18,1180,0
5364a299,0.0,18,0,0
a29157d8,0.0,18,0,0
2fbcd9e0,0.0,18,0,0
2fa7221f,0.0,18,0,0
4d326853,0.0,18,0,0
99b3c7df,0.0,18,0,0
0d33b001,0.0,26,0,0
b1f73116,0.0,26,0,0
2e6a25e1,0.0,26,1156,0
2e6cde16,0.0,26,0,0
1646e5bd,0.0,26,0,0
f82eda2f,0.0,13,0,0
731de486,0.0,13,0,0
b5c4266d,0.0,13,0,0
c5367942,0.0,13,0,0
8deaf81a,0.0,13,0,0
ca6f339c,0.0,13,0,0
3f111b8a,0.0,13,0,0
94f30d14,0.0,17,0,0
c5a42ae8,0.0,2,0,0
e594004f,0.0,17,0,0
269b44be,0.0,22,0,0
5f33e370,0.0,22,0,0
1ca5b544,0.0,22,0,0
1c6d8f69,0.0,22,0,0
eb549a93,0.0,22,0,0
16ed5134,0.0,22,0,0
16ed5134,0.0,22,0,0
f33bc894,0.0,22,0,0
125fc5e3,0.0,22,0,0
263c2046,0.0,22,0,0
2d507211,0.0,22,0,0
f1aee3ec,0.0,22,0,0
98fe69ae,0.0,22,0,0
41d6f45e,0.0,22,0,0
c6be375b,0.0,22,0,0
247ede63,0.0,22,0,0
cfd0f726,0.0,22,0,0
231b1213,0.0,22,0,0
093a7957,0.0,22,0,0
940c969d,0.0,22,0,0
70a02fee,0.0,22,0,0
c9d5cbd8,0.0,22,0,0
a979e111,0.0,22,0,0
adced2ec,0.0,22,0,0
9328adca,0.0,22,0,0
90ad1fcc,0.0,22,0,0
83c10937,0.0,22,0,0
2b13e479,0.0,22,0,0
85146687,0.0,22,0,0
7aa0afbc,0.0,22,0,0
4da1ef57,0.0,22,0,0
9a9f73eb,0.0,22,0,0
72cef8a9,0.0,22,0,0
a7b6d12b,0.0,22,0,0
e9245984,0.0,22,0,0
8b9dd862,0.0,22,0,0
cf7bb75a,0.0,22,0,0
15337a87,0.0,22,0,0
2d03d7ac,0.0,22,0,0
48f1eb2c,0.0,22,0,0
c3af0ef9,0.0,22,0,0
07d17ede,0.0,22,0,0
1f1eef57,0.0,22,0,0
5135ac36,0.0,22,0,0
c8842ab6,0.0,22,0,0
6aa42f09,0.0,22,0,0
34dee377,0.0,22,0,0
85dbc966,0.0,22,0,0
75ab8e9c,0.0,22,0,0
90367e6f,0.0,22,0,0
80ee95a1,0.0,22,0,0
8ea54c70,0.0,22,0,0
0e6b9574,0.0,22,0,0
af5c4722,0.0,22,0,0
15f220f3,0.0,22,0,0
abfd4c3b,0.0,22,0,0
d8d95898,0.0,22,0,0
2677eb45,0.0,22,0,0
ff28f6ad,0.0,22,0,0
8b32d9a4,0.0,22,0,0
8460f556,0.0,14,0,0
3bc758b6,0.0,14,0,0
0def155d,0.0,14,0,0
6a146220,0.0,14,0,0
d08b101b,0.0,14,0,0
d581c423,0.0,14,0,0
eb75bdd8,0.0,14,0,0
10877f7c,0.0,14,0,0
8ae4bf58,0.0,14,0,0
9394c905,0.0,14,0,0
0928be76,0.0,14,0,0
ba551603,0.0,14,0,0
6fa85e3f,0.0,14,0,0
f08b975e,0.0,14,0,0
5f378c38,0.0,12,0,0
6396727d,0.0,12,0,0
41fece90,0.0,12,0,0
08605678,0.0,12,0,0
6048511c,0.0,12,0,0
49be4e10,0.0,12,0,0
3eadc47a,0.0,12,0,0
7c492d5f,0.0,12,0,0
52f1ff02,0.0,12,0,0
72d22d66,0.0,12,0,0
c579f8b0,0.0,12,0,0
ededdf57,0.0,12,0,0
db3bec7e,0.0,12,0,0
fd4c8b2c,0.0,19,1017,0
fbbb2b39,0.0,19,912,0
f2224330,0.0,19,838,0
f3ffc5aa,0.0,19,704,0
9db49bf6,0.0,19,1045,0
c59f78e3,0.0,6,0,0
6f042f52,0.0,7,0,0
f18b18e2,0.0,7,0,0
834f8574,0.0,31,0,0
6654ead5,0.0,31,0,0
917e5304,0.0,31,0,0
4e442322,0.0,31,0,0
21f1280e,0.0,31,0,0
e283dce3,0.0,31,0,0
ee7ca2c6,0.0,31,0,0
ad264793,0.0,31,0,0
69a1576a,0.0,31,0,0
b9a364b3,0.0,31,0,0
65aef6e0,0.0,31,0,0
f455a1f7,0.0,31,0,0
e9018a66,0.0,31,0,0
d309c682,0.0,31,0,0
26f7080f,0.0,34,0,0
cb3f8b96,0.0,33,0,0
4b5310c3,0.0,33,0,0
15309a67,0.0,33,0,0
2b66d964,0.0,33,0,0
82d62d23,0.0,33,0,0
1aee8f95,0.0,33,0,0
0307ec77,0.0,33,0,0
64341737,0.0,33,0,0
ab61eacb,0.0,33,0,0
a5f65db3,0.0,33,0,0
6b32e714,0.0,33,0,0
c4494231,0.0,33,0,0
137f88d1,0.0,33,0,0
fb127443,0.0,33,0,0
07cdce7c,0.0,33,0,0
2bf699a7,0.0,33,0,0
73a50b9b,0.0,33,0,0
19311db2,0.0,33,0,0
18b90c48,0.0,33,0,0
82bf22c5,0.0,33,0,0
5b8a9c5e,0.0,33,0,0
c1c91461,0.0,33,0,0
1d583d3c,0.0,17,0,0
2621c7fe,0.0,17,0,0
d43e8838,0.0,17,0,0
742e4d32,0.0,17,0,0
5f570deb,0.0,17,0,0
f2f53c31,0.0,17,0,0
df250821,0.0,17,0,0
b5ceecfa,0.0,11,1231,0
36a855c9,0.0,11,1231,0
29c5621f,0.0,11,0,0
2361c737,0.0,11,1231,0
007dff3f,0.0,11,0,0
839b66f4,0.0,11,0,0
7f165c4e,0.0,11,0,0
4273d193,0.0,11,0,0
9582be85,0.0,11,0,0
e5bd6898,0.0,11,0,0
66c45c12,0.0,11,0,0
f2b60b95,0.0,11,0,0
d80b66bf,0.0,11,0,0
e04cf5eb,0.0,11,1231,0
7b1f3203,0.0,11,1231,0
bba40a95,0.0,11,0,0
1b58acd3,0.0,11,0,0
872dcdaf,0.0,11,1220,0
d08ced50,0.0,11,0,0
4dcb9cf9,0.0,11,0,0
6bc147fa,0.0,11,0,0
594f46eb,0.0,11,0,0
b43c6ee4,0.0,19,1120,0
3bfbfa60,0.0,19,1188,0
e79cdae7,0.0,28,1053,0
dd40b80f,0.0,11,0,0
db41633b,0.0,25,1013,0
64118388,0.0,19,0,0
b743aa51,0.0,24,0,0
0c7993da,0.0,24,0,0
217e70b8,0.0,24,0,0
55740012,0.0,24,1265,0
9b2df950,0.0,24,1353,0
eec2ef9b,0.0,24,1265,0
480ed7d5,0.0,24,0,0
ae932683,0.0,24,0,0
6388e1ad,0.0,26,1166,0
35196d4b,0.0,26,1228,0
bd656f61,0.0,26,0,0
2ce02848,0.0,34,0,0
5f21d0ba,0.0,32,0,0
28643c05,0.0,34,0,0
6c2bb16b,0.0,32,0,0
d2fb0c59,0.0,2,0,0
891fa8dd,0.0,20,0,0
973b461d,0.0,20,1257,0
cc346347,0.0,20,0,0
2ee5198d,0.0,20,0,0
bf92f4ad,0.0,20,0,0
77b35948,0.0,20,0,0
d25c08d5,0.0,20,0,0
19082130,0.0,27,1218,0
12d739dc,0.0,27,1149,0
7318b375,0.0,27,1229,0
53c5c34d,0.0,27,1218,0
2aa80aac,0.0,27,1229,0
aa9a61c1,0.0,27,0,0
1938f843,0.0,27,1218,0
11afa947,0.0,27,1229,0
672414db,0.0,34,0,0
c09d1d37,0.0,34,0,0
0cf29a21,0.0,11,1461,916
0cf29a21,0.0,11,0,0
68390a86,0.0,11,0,0
7fc6bb1b,0.0,11,0,0
77bf3ea4,0.0,11,0,0
281b844c,0.0,11,1432,3753
281b844c,0.0,11,0,0
af160d28,0.0,11,0,0
fc052b6a,0.0,11,0,0
c235803e,0.0,11,1180,0
b96d80fc,0.0,23,0,0
01e0c14b,0.0,23,0,0
430a69be,0.0,23,0,0
fb93ebcd,0.0,23,0,0
d16e1595,0.0,28,1104,0
8ff806e5,0.0,32,0,0
36151980,0.0,32,0,0
c742f41b,0.0,36,1251,0
8ce79848,0.0,36,0,0
0501fef4,0.0,36,1266,0
ec46f097,0.0,35,1309,0
3e1537c0,0.0,3,0,0
5eac42da,0.0,3,0,0
300199bb,0.0,3,0,0
646fe218,0.0,3,0,0
bb86ed7e,0.0,3,0,0
5a6ffddd,0.0,3,0,0
64008e1b,0.0,3,0,0
a65f408b,0.0,3,0,0
e6f51790,0.0,33,0,0
9935d6e0,0.0,33,0,0
f491c2a9,0.0,6,0,0
e0e00003,0.0,6,0,0
ce00e286,0.0,6,0,0
dae8eb54,0.0,6,0,0
b0cc6da1,0.0,6,0,0
d12b5850,0.0,6,0,0
4399f4b8,0.0,6,0,0
3e2e955f,0.0,6,0,0
7164c7c5,0.0,11,1248,0
bbb90374,0.0,11,0,0
3468b95d,0.0,11,0,0
71c15b7c,0.0,11,0,0
d33f9c9d,0.0,11,0,0
852abda9,0.0,11,0,0
26db5d81,0.0,11,0,0
895cc3c7,0.0,11,0,0
87c31110,0.0,11,0,0
fc12509e,0.0,11,0,0
7c43c90b,0.0,11,0,0
a1a225bb,0.0,11,0,0
0faf90c3,0.0,11,0,0
9f8b1b41,0.0,34,0,0
b3e4c9af,0.0,34,0,0
7c2cd52f,0.0,32,0,0
5e270896,82430.64000000001,32,1383,1374
5e270896,82430.64000000001,32,0,0
f5b0fe09,0.0,32,0,0
2e0e3096,0.0,32,0,0
fdfcac26,0.0,28,0,0
0a4d2a61,0.0,17,0,0
555b1a3b,0.0,34,0,0
64f63b83,0.0,5,0,0
87bdfa9e,0.0,19,1012,0
1843a3b2,0.0,19,1077,0
6ee22152,0.0,18,0,0
992eb400,0.0,34,0,0
368e3d99,0.0,34,1306,0
434ab665,0.0,34,1306,0
c25e15ed,0.0,34,1196,0
de6f6245,0.0,34,0,0
1af38e11,0.0,34,0,0
050f678a,0.0,30,1161,0
67e47bf1,0.0,11,0,0
67e47bf1,0.0,11,0,0
ff29763a,0.0,11,1453,1286
ff29763a,0.0,11,0,0
9834d1bc,0.0,14,0,0
a2f3bdda,0.0,14,0,0
4eddfe1e,0.0,14,0,0
df81bc51,0.0,14,0,0
c0fd18d9,0.0,14,0,0
c99690fe,0.0,14,0,0
77edbcbd,0.0,22,0,0
d6523cb6,0.0,14,0,0
4fcaf41f,0.0,14,0,0
013dd4f4,0.0,14,0,0
fa4beff7,0.0,14,0,0
f094be04,0.0,14,0,0
683adaab,0.0,14,0,0
bdb36a68,0.0,14,0,0
de959376,0.0,14,0,0
9f78a29d,0.0,14,0,0
537367d5,0.0,14,0,0
5862aad2,0.0,14,0,0
95ad8c7d,0.0,14,0,0
45b274fe,0.0,14,0,0
6ea10ac6,0.0,14,0,0
bb68a4f9,0.0,14,0,0
01e13df8,0.0,14,0,0
7370daec,0.0,14,0,0
c3e7220d,0.0,14,0,0
62ca1362,0.0,14,0,0
761bcf96,0.0,14,0,0
61fa79af,0.0,30,1218,0
ac15c5d9,0.0,30,1173,0
ba2fe3aa,0.0,30,1218,0
cdcf321e,0.0,33,0,0
984785a5,0.0,33,0,0
00731659,0.0,33,0,0
c45e71b8,0.0,33,0,0
d1770881,0.0,33,0,0
a11bab36,0.0,33,0,0
0e544ae7,0.0,28,1241,0
f0b32b01,0.0,28,1298,0
19c094c2,0.0,26,0,0
fd577563,0.0,26,0,0
eaddb5a1,0.0,26,0,0
1312239f,0.0,34,0,0
d729c2b7,0.0,34,0,0
7cadb80c,0.0,34,0,0
7b8ca661,0.0,34,0,0
8eb1aa5f,0.0,14,0,0
464cefea,0.0,14,0,0
c062e1f0,0.0,14,0,0
9963cab6,0.0,14,0,0
ca8394c1,0.0,14,0,0
e8670156,0.0,14,0,0
be107db6,0.0,14,0,0
043aba9f,0.0,14,0,0
99e44821,0.0,14,0,0
41da2215,0.0,14,0,0
bbcc7682,0.0,14,0,0
2f6f76dc,0.0,27,1078,0
fdf3a69a,0.0,27,1212,0
fdf3a69a,0.0,27,0,0
bb2a05d6,0.0,27,0,0
4377ea55,0.0,27,1197,0
cc13d6f3,0.0,29,0,0
6a715160,0.0,14,0,0
d238bdec,0.0,14,0,0
8e0864db,0.0,14,0,0
8cfa0e62,0.0,14,0,0
bd347423,0.0,14,0,0
6c640536,0.0,14,0,0
2cadf2d7,0.0,14,0,0
31a15334,0.0,14,0,0
a3d78f0b,0.0,22,0,0
7714e408,0.0,32,0,0
66af01b4,0.0,32,0,0
feb91479,0.0,32,0,0
856510fb,0.0,17,1166,0
ceecde52,0.0,33,0,0
423c2bb1,0.0,33,0,0
7a4d7d69,0.0,33,0,0
343dbab3,0.0,33,0,0
28e3df19,0.0,33,0,0
880dcfbd,0.0,33,0,0
87e51cb9,0.0,33,0,0
4412f342,0.0,33,0,0
6f307446,0.0,33,0,0
234e5045,0.0,33,0,0
050f1329,0.0,33,0,0
76007553,0.0,9,0,0
95b9f930,0.0,9,0,0
f9395f8b,0.0,9,0,0
a49e5e4c,0.0,9,0,0
4dbc5bc1,0.0,9,0,0
93432e82,0.0,9,0,0
c3517547,0.0,9,0,0
2ac7cc92,0.0,9,0,0
72835dfd,0.0,9,0,0
6089ce29,0.0,9,0,0
46de6b3f,0.0,9,0,0
f372eef3,0.0,16,0,0
fe343f3a,0.0,16,0,0
75f54f6d,0.0,15,0,0
201455ce,0.0,15,0,0
602b2c0b,0.0,15,0,0
602b2c0b,0.0,15,0,0
61a8d240,0.0,34,0,0
6d152fb1,0.0,34,0,0
de2d03ba,0.0,34,0,0
3e6b6d40,0.0,34,0,0
85e38809,0.0,34,0,0
7e318378,0.0,34,0,0
b49bbba5,0.0,34,0,0
092cc62f,0.0,34,0,0
86ecab2b,0.0,34,0,0
9f567179,0.0,34,0,0
04e73f03,0.0,34,0,0
77cd1e6e,0.0,34,0,0
4192a01d,0.0,34,0,0
8e10cbf9,0.0,34,0,0
75d16cb1,0.0,14,0,0
d50ee276,0.0,7,0,0
795a0ef0,0.0,7,0,0
065a2ce3,0.0,7,0,0
6b576c4f,0.0,36,0,0
6b24364c,0.0,17,0,0
33781232,0.0,24,1167,0
7bcd258c,0.0,24,1167,0
483cd521,0.0,36,0,0
de811437,0.0,7,0,0
e888d5cb,0.0,11,0,0
053e1c48,0.0,11,0,0
747569a7,0.0,11,0,0
e1eb05d4,0.0,11,0,0
1344bb4e,0.0,7,0,0
54ba9737,0.0,7,0,0
f9eb9876,0.0,7,0,0
69b36957,0.0,7,0,0
f634138c,0.0,7,0,0
8b4e1f14,0.0,7,0,0
7cdb16c4,0.0,7,0,0
faf32ed6,0.0,7,0,0
2692f0a9,0.0,7,0,0
bff881b8,0.0,7,0,0
135e680d,0.0,7,0,0
f0da6a9e,0.0,7,0,0
eddb10e1,0.0,7,0,0
96a49314,0.0,7,0,0
639288e7,0.0,7,0,0
defcc508,0.0,7,0,0
16c84c6f,0.0,7,0,0
9a1f9b06,0.0,7,0,0
a21dc73a,0.0,7,0,0
cacc6c29,0.0,7,0,0
a0fb8110,0.0,7,0,0
c235f545,0.0,7,0,0
79ea2801,0.0,7,0,0
acf4e001,0.0,16,0,0
0a9ce0ce,0.0,16,1295,0
b17b50a8,0.0,16,0,0
39ac9128,0.0,16,0,0
57cdc5e7,0.0,16,0,0
bb6d622c,0.0,16,0,0
11e21799,0.0,25,1095,0
2b0e8418,0.0,24,0,0
331c9ae9,0.0,23,0,0
ff576615,0.0,22,0,0
ee1bc50f,0.0,10,0,0
c90a2822,0.0,10,0,0
07cae34d,0.0,10,0,0
02242082,0.0,10,0,0
b5ac47d0,0.0,2,0,0
b5ac47d0,0.0,2,0,0
e2a73c8e,0.0,2,0,0
b5ac47d0,0.0,2,0,0
e1986b1b,0.0,2,0,0
b5ac47d0,0.0,2,0,0
74110cba,0.0,5,0,0
25bc256d,0.0,5,0,0
e14bbfef,0.0,2,0,0
78d9bbe7,0.0,14,0,0
a6448348,0.0,14,0,0
f1ae3ed5,0.0,14,0,0
226ceeac,0.0,4,0,0
91311710,0.0,4,0,0
e437ed92,0.0,4,0,0
4515e0dc,0.0,4,0,0
381ee8fd,0.0,4,0,0
def7380b,0.0,4,0,0
c1fc2719,0.0,27,0,0
c8f37193,0.0,26,1328,0
f53456c6,0.0,26,1264,0
9ff23edf,0.0,26,1111,0
5efb4aec,0.0,26,0,0
874c84fd,0.0,26,1281,0
a7e6e6c0,0.0,31,0,0
8af2a82b,0.0,31,1231,0
736db924,0.0,31,0,0
2669eb41,0.0,31,1278,1110
6858522e,0.0,12,0,0
4b427552,0.0,27,0,0
b43c3dc2,0.0,15,0,0
4bd92525,0.0,15,0,0
cbda07a5,0.0,15,0,0
94cf7ff3,0.0,15,0,0
d2781dc7,0.0,15,0,0
5df58c27,0.0,26,0,0
e36020e3,0.0,26,1231,0
3cf0b92a,0.0,32,0,0
8109276e,0.0,23,1153,0
ffe57cc0,0.0,23,1215,0
962da4d4,0.0,36,1211,0
e3845393,0.0,36,1164,0
e8eadf80,0.0,36,1211,0
882838fc,0.0,36,1211,0
085b0fce,0.0,36,1171,0
66939c71,0.0,36,1164,0
8e0e079c,0.0,36,0,0
a6ad56f2,0.0,36,1244,0
2db0ca11,0.0,36,1244,0
8fe086ff,0.0,7,0,0
65eef0c2,0.0,3,0,0
1cce37af,0.0,3,0,0
fe768715,0.0,3,0,0
0a743039,0.0,3,0,0
494ebb9d,0.0,36,868,0
8eee1d48,0.0,36,1152,0
d833e910,0.0,32,0,0
92afed1a,0.0,32,0,0
6510abd1,0.0,28,1064,0
0dbba574,0.0,18,0,0
e5e0e3aa,0.0,18,1309,0
065def6c,0.0,18,0,0
aadc4cf3,0.0,15,0,0
ad107612,0.0,15,0,0
8c13bcd6,0.0,15,0,0
19868f25,0.0,15,0,0
0a0409c1,0.0,13,0,0
f086079e,0.0,13,0,0
00af9fde,0.0,13,0,0
1cd741ef,0.0,13,0,0
b01bed9d,0.0,13,0,0
9dc38006,0.0,13,0,0
88bac0d5,0.0,13,0,0
198b7f3e,0.0,28,1079,0
aceb14a6,0.0,36,0,0
4a7bcd0b,0.0,36,0,0
e7c0401c,0.0,36,0,0
06082e2c,0.0,36,1140,0
bb6569c1,0.0,36,0,0
d1781882,0.0,36,0,0
db5babfa,0.0,36,0,0
a04b5762,0.0,36,1168,0
97992a92,0.0,36,1168,0
539b0fe5,0.0,16,0,0
4f5a9f8c,0.0,33,0,0
cc38b235,0.0,33,0,0
6bed02c0,0.0,33,0,0
1f76c20d,0.0,33,0,0
246d4aff,0.0,32,1160,0
0cb96ac5,0.0,32,1187,0
02b67b17,0.0,32,0,0
8c1291d5,0.0,7,0,0
aa2b59b9,0.0,17,1289,0
87816583,0.0,17,0,0
712a29e1,0.0,17,0,0
5d7e8e60,0.0,17,0,0
b2df73f0,0.0,17,0,0
5d6e73d9,0.0,17,0,0
61934dc0,0.0,17,0,0
3580c010,0.0,23,0,0
0a85fa45,0.0,24,0,0
9ac36216,0.0,23,0,0
f73bad48,0.0,23,0,0
aa907f8b,0.0,24,0,0
4acf23ba,0.0,33,0,0
b99a6305,0.0,33,0,0
c954ce78,0.0,33,0,0
869b23fe,0.0,33,0,0
5d4d0d30,0.0,33,0,0
cfd0358c,0.0,7,0,0
9169876f,0.0,7,0,0
cfd004eb,0.0,7,0,0
99836130,0.0,7,0,0
27fe0b08,0.0,7,0,0
21817fc3,0.0,7,0,0
9b6783fd,0.0,7,0,0
75dcd03f,0.0,7,0,0
961521f8,0.0,7,0,0
e80e1fd5,0.0,7,0,0
ce8e8ebe,0.0,7,0,0
517bda3f,0.0,7,0,0
d3474de3,0.0,7,0,0
2c2a4418,0.0,7,0,0
7769fef6,0.0,7,0,0
fe1841cb,0.0,7,0,0
c3700cfe,0.0,33,0,0
90f6167c,0.0,33,0,0
c98fcef1,0.0,33,0,0
3dbba98d,0.0,33,0,0
80ff7062,0.0,33,0,0
33332310,0.0,33,0,0
63185be1,0.0,33,0,0
c265aa69,0.0,33,0,0
5c84b2ac,0.0,7,0,0
3f4e07d6,0.0,7,0,0
231485e1,0.0,7,0,0
801332b5,0.0,7,0,0
41090223,0.0,23,0,0
ede2ca6c,0.0,23,0,0
afc7faaa,0.0,22,0,0
edcaa3d3,0.0,23,0,0
d096de26,0.0,14,1308,0
8a7352ac,0.0,14,1338,0
ed6f0b4c,0.0,14,1241,0
e5556cbd,0.0,14,1338,0
d7d0161c,0.0,14,1272,0
bce96feb,0.0,14,0,0
c44d8055,0.0,14,0,0
62de3e82,0.0,14,1338,0
3f7f07a1,0.0,14,0,0
f698ebaa,0.0,14,0,0
2374066f,0.0,14,0,0
06187200,0.0,14,0,0
91996bfc,0.0,14,0,0
403cb0e2,0.0,14,0,0
0aa2b80e,0.0,19,0,0
0c7c47e0,0.0,19,0,0
2fe0dea8,0.0,14,0,0
97ae1edd,0.0,14,0,0
7df65c88,0.0,14,0,0
fcf5b548,0.0,14,0,0
25513cde,0.0,14,0,0
0c46eee9,0.0,14,0,0
699184d6,0.0,14,0,0
5e404627,0.0,27,0,0
83f14b26,0.0,2,0,0
725f178e,0.0,2,0,0
e21e96b3,0.0,17,0,0
aed19e44,0.0,17,0,0
1018b706,0.0,17,0,0
3561b94e,0.0,17,0,0
c1573762,0.0,17,0,0
61d6a3af,0.0,17,0,0
695c315c,0.0,17,0,0
e962de61,0.0,17,0,0
2f1e9d7d,0.0,17,0,0
e7f3a8de,0.0,17,0,0
9215189b,0.0,17,0,0
57ab7471,0.0,17,0,0
b78032f6,0.0,17,0,0
63eaa676,0.0,17,0,0
decdf200,0.0,17,0,0
88916ec7,0.0,17,0,0
6a2e9575,0.0,17,0,0
b5753d49,0.0,17,0,0
0dd39097,0.0,17,1144,0
ce93bb67,0.0,17,0,0
d833e910,0.0,32,0,0
eb5972bf,0.0,18,0,0
d956035f,0.0,18,0,0
8cf8394c,0.0,31,1192,0
3623d114,0.0,31,998,0
7d3edbdb,0.0,23,0,0
dc121800,0.0,29,1154,0
56ce825d,0.0,29,1212,0
b71354d9,0.0,32,0,0
30c5c23c,0.0,5,0,0
2f077e64,0.0,5,0,0
b8dadf8b,0.0,5,0,0
67cd402b,0.0,5,0,0
87e17f64,0.0,5,0,0
b7b9ffe7,0.0,5,0,0
3b688ad4,0.0,5,0,0
0bc6e31e,0.0,5,0,0
7448f224,0.0,5,0,0
460c8346,0.0,5,0,0
c5473fd9,0.0,5,0,0
a0b08041,0.0,5,0,0
f1a7854d,0.0,5,0,0
37f003da,0.0,5,0,0
fdb50074,0.0,5,0,0
5c5ac546,0.0,5,0,0
acc9a35a,0.0,5,0,0
920a1bf7,0.0,5,0,0
d08b2de0,0.0,5,0,0
21727894,0.0,5,0,0
5d274b2c,0.0,5,0,0
ecae90fa,0.0,5,0,0
ff1c5096,0.0,5,0,0
9e7b4a8a,0.0,5,0,0
940fb932,0.0,5,0,0
6bfe3aae,0.0,5,0,0
71b6a057,0.0,31,0,0
b1469a61,0.0,32,0,0
8687f28a,0.0,8,0,0
77452b0e,0.0,8,0,0
60366b02,0.0,8,0,0
a929e10c,0.0,8,0,0
51a448e4,0.0,8,0,0
023cf564,0.0,8,0,0
0de64d1f,0.0,8,0,0
05770e54,0.0,8,0,0
8d51f049,0.0,8,0,0
1d26a0ea,0.0,32,0,0
f6a6ef64,0.0,31,0,0
c07b1ba6,0.0,16,0,0
183d3d60,0.0,16,0,0
2df73105,0.0,16,0,0
b634ba39,0.0,5,0,0
dcf15590,0.0,5,0,0
9f9afb58,0.0,5,0,0
7ef8a28d,0.0,5,0,0
05826ea6,0.0,5,0,0
e814e4d0,0.0,2,0,0
34975f2d,0.0,16,0,0
c24b5310,0.0,16,0,0
d833e910,0.0,32,0,0
a99f7a0b,0.0,32,0,0
2cca23e6,0.0,32,1168,0
eba73a65,0.0,32,1205,0
bc5e4184,0.0,32,0,0
d2fb0c59,0.0,2,0,0
5f133c5c,0.0,25,0,0
d797020c,0.0,25,0,0
e2198d96,0.0,25,0,0
f331a184,0.0,25,0,0
e9bedc52,0.0,25,0,0
4ce0d95f,0.0,25,0,0
e2a5390a,0.0,25,0,0
a9349ee8,0.0,25,0,0
a69c1e7b,0.0,25,0,0
e9ffdf1d,0.0,25,0,0
63fe0945,0.0,25,0,0
c8333ba5,0.0,25,0,0
cfcd84b7,0.0,25,0,0
a1912651,0.0,25,0,0
8c8faee2,0.0,25,0,0
40bd5c0a,0.0,25,0,0
8e89c388,0.0,25,0,0
27540541,0.0,25,0,0
68b29ca7,0.0,25,0,0
e9f3dd14,0.0,25,0,0
d5ffa26a,0.0,5,0,0
098e0fa6,0.0,5,0,0
db18bf02,0.0,5,0,0
fa86d550,0.0,5,0,0
e1fd794c,0.0,5,0,0
3fbf4b73,0.0,5,0,0
edf0c4f7,0.0,5,0,0
46a43b96,0.0,5,0,0
d6c2e383,0.0,5,1203,0
d7fc28e7,0.0,5,1317,0
b17bb8a4,0.0,5,0,0
f4b402cd,0.0,5,0,0
e07e18e4,0.0,5,0,0
434403ec,0.0,5,0,0
e74d6441,0.0,5,0,0
319fd8a0,0.0,5,0,0
17c58519,0.0,5,0,0
0eae8f39,0.0,5,0,0
24c17662,0.0,5,0,0
99d5fac5,0.0,5,0,0
3fe8a76b,0.0,5,0,0
3d3cdb36,0.0,5,0,0
4be09c1c,0.0,5,0,0
4c6c6121,0.0,5,0,0
60ca3560,0.0,5,0,0
02716f0f,0.0,5,0,0
205367da,0.0,5,0,0
b8c535a5,0.0,5,0,0
6f527870,0.0,5,0,0
83f29cbd,0.0,5,0,0
933c8aa7,0.0,25,0,0
acc78f97,0.0,25,0,0
61f66d24,0.0,25,0,0
227c3772,0.0,25,0,0
b4f004ac,0.0,25,0,0
962772f8,0.0,25,0,0
25bb19b7,0.0,25,0,0
65e953e7,0.0,25,0,0
bdd4bbb0,0.0,25,0,0
8b306f75,0.0,25,0,0
267db57c,0.0,25,0,0
77246de5,0.0,25,0,0
72cc06dd,0.0,25,0,0
526378ca,0.0,25,0,0
c0d8eb69,0.0,30,1229,0
57de46fa,0.0,24,1075,0
3458cc48,0.0,24,1032,0
901c71a6,0.0,15,1240,0
65c83237,0.0,15,0,0
aa88472d,0.0,15,1315,0
88b5d217,0.0,15,0,0
737e0eec,0.0,15,1378,0
25c31824,0.0,15,0,0
8abde654,0.0,15,0,0
f1617f82,0.0,14,0,0
aa09885a,0.0,14,0,0
b7d46f65,0.0,14,0,0
